"X","id","brand","category","rating","number_of_reviews","love","price","value_price","MarketingFlags","online_only","exclusive","limited_edition","limited_time_offer","has_options","has_instructions","known_ingredients","has_size","unit","pure_num","Phenoxyethanol","Glycerin","Caprylyl.Glycol","Dimethicone","Silica","Butylene.Glycol","Limonene","Tocopherol","Water","Ethylhexylglycerin","Linalool","Fragrance","Citric.Acid","Tocopheryl.Acetate","Mica","Caprylic.Capric.Triglyceride","Peg","Potassium.Sorbate","Retinyl.Palmitate","Sodium.Hyaluronate","Citronellol","Geraniol","Xanthan.Gum","PEG","log_price"
8296,1987635,"TOM FORD","Makeup",4.5,287,12300,59,59,"True",1,0,0,0,0,1,1,1,"in mL",8,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07753744390572
8297,1990464,"TOM FORD","Makeup",4.5,41,17400,63,63,"True",1,0,0,0,0,1,1,1,"in grams",8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.14313472639153
8298,2259554,"TOM FORD","Makeup",4.5,167,41100,62,62,"True",0,0,1,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509
8299,1706423,"TOM FORD","Scents",4.5,60,3800,180,180,"False",0,0,0,0,1,1,1,1,"in mL",100,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.19295685089021
8300,1647817,"TOM FORD","Scents",4,23,3300,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8301,1632777,"TOM FORD","Scents",4.5,271,13200,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8302,1987809,"TOM FORD","Makeup",4.5,79,24600,46,46,"True",1,0,0,0,0,1,1,1,"in mL",5,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.8286413964891
8303,1866771,"TOM FORD","Face",4.5,20,2100,57,57,"True",1,0,0,0,1,0,1,1,"in mL",30,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4.04305126783455
8304,2101350,"TOM FORD","Misc",4.5,22,4100,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221
8305,1449305,"TOM FORD","Scents",4,30,4000,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199
8306,2101335,"TOM FORD","Misc",4.5,27,6200,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8307,2259513,"TOM FORD","Face",4,28,5800,88,88,"True",0,0,1,0,0,1,1,1,"in grams",10,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.47733681447821
8308,2024016,"TOM FORD","Makeup",4.5,25,3900,54,54,"True",1,0,0,0,0,1,1,1,"in grams",0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427
8309,2358513,"TOM FORD","Face",4.5,74,39100,55,55,"False",0,0,0,0,0,1,1,1,"in mL",2.96,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.00733318523247
8310,2225514,"TOM FORD","Misc",3.5,65,4900,46,46,"False",0,0,0,0,0,1,1,0,"",NA,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8286413964891
8311,2220010,"TOM FORD","Face",3.5,21,4500,55,55,"True",0,0,1,0,0,1,1,0,"",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.00733318523247
8312,2101368,"TOM FORD","Misc",4.5,38,7900,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8313,1980473,"TOM FORD","Scents",5,11,1300,240,240,"False",0,0,0,0,1,0,1,1,"in mL",50,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199
8314,2251189,"TOM FORD","Scents",3.5,171,2900,195,195,"False",0,0,0,0,1,1,1,1,"in mL",100,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5.27299955856375
8315,1647791,"TOM FORD","Scents",4,34,5300,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8316,2038917,"TOM FORD","Scents",4,25,3400,49,49,"True",0,1,0,0,1,0,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
8317,1866805,"TOM FORD","Makeup",4,5,1100,54,54,"True",1,0,0,0,0,1,1,0,"",NA,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98898404656427
8318,2259588,"TOM FORD","Makeup",4.5,20,4700,55,55,"True",0,0,1,0,0,1,1,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.00733318523247
8319,1477371,"TOM FORD","Scents",4.5,62,2500,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8320,2175644,"TOM FORD","Misc",4.5,19,3600,49,49,"True",0,1,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
8321,2220143,"TOM FORD","Scents",3,1,755,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8322,1804343,"TOM FORD","Scents",3.5,81,3500,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8323,1449263,"TOM FORD","Scents",4.5,34,5600,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5.48063892334199
8324,2259596,"TOM FORD","Makeup",5,5,2700,50,50,"True",0,1,1,0,0,1,1,1,"in mL",14,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.91202300542815
8325,2144772,"TOM FORD","Misc",3,7,1500,132,132,"True",0,0,1,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88280192258637
8326,2155968,"TOM FORD","Scents",4.5,3,1200,92,92,"False",0,0,0,0,0,1,0,1,"in mL",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52178857704904
8327,1987692,"TOM FORD","Makeup",4.5,21,4000,54,54,"True",1,0,0,0,0,1,1,1,"in mL",6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.98898404656427
8328,1734920,"TOM FORD","Scents",4.5,187,9800,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8329,2101343,"TOM FORD","Misc",4,14,3400,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8330,2132645,"TOM FORD","Tools",3.5,17,2800,115,115,"False",0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74493212836325
8331,2225506,"TOM FORD","Misc",4,111,4300,46,46,"True",1,0,0,0,0,1,1,0,"",NA,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891
8332,1129766,"TOM FORD","Scents",4,200,4900,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8333,1992395,"TOM FORD","Makeup",4,24,6000,88,88,"True",1,0,0,0,0,1,1,1,"in grams",12,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47733681447821
8334,1913706,"TOM FORD","Body",4,25,2600,75,75,"True",1,0,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.31748811353631
8335,2318723,"TOM FORD","Scents",5,1,394,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8336,1449115,"TOM FORD","Scents",4.5,32,5700,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8337,2358570,"TOM FORD","Face",3.5,19,8000,55,55,"False",0,0,0,0,0,1,1,1,"in mL",2.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.00733318523247
8338,2174258,"TOM FORD","Scents",4.5,7,811,128,128,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8339,1813757,"TOM FORD","Face",4,34,17400,55,55,"False",0,0,0,0,0,1,1,1,"in grams",3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.00733318523247
8340,2225431,"TOM FORD","Makeup",4,16,10200,46,46,"True",1,0,0,0,0,1,1,0,"",NA,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8286413964891
8341,2225357,"TOM FORD","Makeup",3.5,9,2300,44,44,"True",1,0,0,0,0,1,1,0,"",NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826
8342,2183994,"TOM FORD","Face",5,14,5700,60,60,"True",0,0,1,0,0,1,0,1,"in grams",2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221
8343,2175636,"TOM FORD","Scents",4,13,1900,49,49,"True",0,1,0,0,1,1,0,1,"in mL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89182029811063
8344,2050060,"TOM FORD","Face",4.5,38,17000,55,55,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.00733318523247
8345,1565985,"TOM FORD","Scents",4.5,8,1700,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.48063892334199
8346,1855600,"TOM FORD","Scents",4,18,3100,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.24849524204936
8347,1603166,"TOM FORD","Scents",4,32,2800,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.24849524204936
8348,1449214,"TOM FORD","Scents",4.5,29,4400,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8349,2259620,"TOM FORD","Face",2.5,9,3100,36,36,"True",0,0,1,0,0,1,0,1,"in grams",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611
8350,2251205,"TOM FORD","Scents",4.5,8,1800,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8351,2175651,"TOM FORD","Misc",4,24,543,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8352,1913789,"TOM FORD","Scents",4.5,18,2400,128,128,"False",0,0,0,0,1,0,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8353,1993260,"TOM FORD","Misc",4,36,7100,88,88,"True",1,0,0,0,0,1,1,1,"in mL",30,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.47733681447821
8354,2145159,"TOM FORD","Face",4.5,6,2000,60,60,"True",0,0,1,0,0,1,1,0,"",NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0943445622221
8355,1913763,"TOM FORD","Scents",4,27,4200,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936
8356,2175735,"TOM FORD","Misc",0,0,0,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0943445622221
8357,1054840,"TOM FORD","Scents",4.5,85,1600,110,110,"False",0,0,0,0,1,0,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.70048036579242
8358,1658970,"TOM FORD","Scents",4,9,1200,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199
8359,2225209,"TOM FORD","Makeup",4,84,2900,54,54,"False",0,0,0,0,0,1,1,1,"in mL",7,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,3.98898404656427
8360,1920594,"TOM FORD","Makeup",4,32,8300,84,84,"False",0,0,0,0,0,0,1,0,"",NA,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.43081679884331
8361,1658996,"TOM FORD","Body",4,7,1500,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936
8362,1634096,"TOM FORD","Scents",4.5,22,6200,325,325,"False",0,0,0,0,1,1,1,1,"in mL",100,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.78382518232974
8363,2174175,"TOM FORD","Scents",0,0,195,240,240,"False",0,0,0,0,1,1,0,1,"in mL",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199
8364,2175628,"TOM FORD","Scents",5,2,630,180,180,"False",0,0,0,0,1,1,1,1,"in mL",100,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5.19295685089021
8365,2038909,"TOM FORD","Scents",4.5,11,1900,49,49,"True",0,1,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
8366,2251221,"TOM FORD","Scents",5,2,701,49,49,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
8367,1987486,"TOM FORD","Misc",4,14,1300,46,46,"True",1,0,0,0,0,1,1,1,"in mL",6,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3.8286413964891
8368,2284958,"TOM FORD","Body",4.5,7,1200,100,100,"False",0,0,0,0,0,1,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60517018598809
8369,2175669,"TOM FORD","Misc",4,37,944,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8370,2174233,"TOM FORD","Scents",4,16,1500,335,335,"False",0,0,0,0,1,1,0,1,"in mL",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81413053182507
8371,2349991,"TOM FORD","Sets",0,0,92,128,128,"True",1,0,1,0,0,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.85203026391962
8372,1866813,"TOM FORD","Face",3.5,9,626,40,40,"True",1,0,0,0,0,0,0,1,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394
8373,1913672,"TOM FORD","Scents",4,8,2700,240,240,"False",0,0,0,0,1,0,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8374,1659002,"TOM FORD","Body",3.5,9,897,53,53,"False",0,0,0,0,0,1,1,1,"in mL",75,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212
8375,1449099,"TOM FORD","Scents",5,18,2400,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8376,1987478,"TOM FORD","Misc",4,31,2300,46,46,"True",1,0,0,0,0,1,1,1,"in mL",8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8286413964891
8377,1744507,"TOM FORD","Scents",4.5,19,2200,240,240,"True",1,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8378,2127801,"TOM FORD","Face",4,5,3900,47,47,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85014760171006
8379,1913730,"TOM FORD","Scents",3.5,7,1100,70,70,"True",0,1,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.24849524204936
8380,2144806,"TOM FORD","Misc",0,0,357,98,98,"False",0,0,0,0,0,0,0,1,"in grams",595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58496747867057
8381,1866706,"TOM FORD","Misc",4,5,536,112,112,"True",1,0,0,0,0,0,1,1,"in mL",50,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4.71849887129509
8382,1744481,"TOM FORD","Scents",4,53,3000,110,110,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.70048036579242
8383,2038958,"TOM FORD","Scents",3.5,11,2000,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8384,1565936,"TOM FORD","Body",5,4,976,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,4.24849524204936
8385,1866722,"TOM FORD","Face",4.5,17,2700,29,29,"True",1,0,0,0,0,0,1,1,"in mL",10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647
8386,2184109,"TOM FORD","Face",3,25,7500,57,57,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.04305126783455
8387,1565688,"TOM FORD","Scents",4.5,17,1800,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8388,1449180,"TOM FORD","Body",3.5,12,1300,68,68,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.21950770517611
8389,1866755,"TOM FORD","Face",3,2,680,54,54,"True",1,0,0,0,0,1,1,1,"in mL",100,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3.98898404656427
8390,1603158,"TOM FORD","Body",3,13,1100,53,53,"False",0,0,0,0,0,1,1,1,"in grams",70,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.97029191355212
8391,2132678,"TOM FORD","Tools",5,2,976,56,56,"False",0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515
8392,2132652,"TOM FORD","Tools",4.5,10,1800,78,78,"False",0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35670882668959
8393,2318749,"TOM FORD","Scents",5,1,143,49,49,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
8394,1855584,"TOM FORD","Scents",5,7,1400,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.24849524204936
8395,2290088,"TOM FORD","Tools",1.5,2,151,70,70,"False",0,0,0,0,0,1,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936
8396,1449172,"TOM FORD","Body",4,43,3400,75,75,"False",0,0,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4.31748811353631
8397,2038891,"TOM FORD","Scents",4,3,468,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.24849524204936
8398,1866698,"TOM FORD","Misc",5,1,252,155,155,"True",1,0,0,0,0,0,1,1,"in mL",30,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,5.04342511691925
8399,1855592,"TOM FORD","Scents",5,5,1000,70,70,"False",0,0,0,0,0,1,1,1,"in mL",150,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.24849524204936
8400,2259877,"TOM FORD","Face",4,15,2500,88,88,"True",0,1,1,0,0,1,1,0,"",NA,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.47733681447821
8401,2101392,"TOM FORD","Scents",5,4,558,240,240,"False",0,0,0,0,1,0,0,1,"in mL",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48063892334199
8402,1913649,"TOM FORD","Scents",5,6,618,235,235,"False",0,0,0,0,1,0,1,1,"in mL",50,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.45958551414416
8403,2132694,"TOM FORD","Tools",4.5,3,898,52,52,"False",0,0,0,0,0,0,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143
8404,2175602,"TOM FORD","Scents",4.5,2,319,180,180,"False",0,0,0,0,1,1,1,1,"in mL",100,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5.19295685089021
8405,1565944,"TOM FORD","Body",4,2,497,70,70,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.24849524204936
8406,1565944,"TOM FORD","Body",4,2,497,70,70,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.24849524204936
8407,1565944,"TOM FORD","Body",2,1,264,70,70,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.24849524204936
8408,1565944,"TOM FORD","Body",2,1,264,70,70,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.24849524204936
8409,1866748,"TOM FORD","Misc",5,1,413,67,67,"True",1,0,0,0,0,0,1,1,"in mL",100,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.20469261939097
8410,1716646,"TOM FORD","Scents",4,26,2700,240,240,"False",0,0,0,0,1,1,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.48063892334199
8411,2158152,"TOM FORD","Face",3.5,4,2900,55,55,"False",0,0,0,0,0,1,1,0,"",NA,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,4.00733318523247
8412,1890680,"TOM FORD","Scents",4,16,1700,125,125,"False",0,0,0,0,1,0,1,1,"in mL",50,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.8283137373023
8413,2220135,"TOM FORD","Scents",3.5,4,953,60,60,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0943445622221
8414,1449198,"TOM FORD","Body",3,14,1400,70,70,"True",0,1,0,0,0,1,1,1,"in mL",150,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,4.24849524204936
8415,2051811,"TOM FORD","Face",3.5,23,3800,55,55,"False",0,0,0,0,0,1,1,1,"in grams",3,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4.00733318523247
8416,1866763,"TOM FORD","Tools",0,0,227,65,65,"True",1,0,0,0,0,1,1,1,"in mL",40,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,4.17438726989564
8417,2038982,"TOM FORD","Scents",4,6,974,49,49,"False",0,0,0,0,1,1,1,1,"in mL",10,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.89182029811063
